time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-05-26T13:24:15.150Z,36.6623333,-121.2921667,8.88,2.08,md,50,57,0.0157,0.06,nc,nc72455771,2015-05-27T17:18:23.155Z,"17km SSE of Ridgemark, California",earthquake
2015-05-26T12:54:48.000Z,61.5847,-146.373,34.8,2.5,ml,90,28.7999976960002,,0.57,ak,ak11608934,2015-06-03T22:47:05.552Z,"50km N of Valdez, Alaska",earthquake
2015-05-26T12:47:56.819Z,37.2848,-114.6482,5.4779,2.04,ml,22,104.4,0.343,0.2368,nn,nn00496150,2015-05-27T02:38:07.999Z,"38km SSW of Caliente, Nevada",earthquake
2015-05-26T12:46:38.000Z,62.3896,-151.8079,94.8,1.2,ml,20,97.1999922240006,,0.57,ak,ak11608933,2015-06-03T22:47:13.846Z,"88km W of Talkeetna, Alaska",earthquake
2015-05-26T12:34:31.000Z,61.3178,-152.6443,4.5,1.9,ml,,,,0.66,ak,ak11608910,2015-06-05T01:22:19.429Z,"92km N of Redoubt Volcano, Alaska",earthquake
2015-05-26T12:21:04.210Z,37.4946667,-118.841,8.56,1.11,md,26,125,0.09518,0.04,nc,nc72455761,2015-05-28T23:15:41.365Z,"20km SE of Mammoth Lakes, California",earthquake
2015-05-26T12:15:18.000Z,51.8001,178.3757,121.4,2.7,ml,14,165.599986752001,,0.29,ak,ak11608909,2015-06-03T22:47:13.020Z,"18km SSW of Little Sitkin Island, Alaska",earthquake
2015-05-26T12:09:07.977Z,37.318,-114.6456,6.6926,1.08,ml,6,136.88,0.335,0.1021,nn,nn00496147,2015-05-27T02:37:35.731Z,"35km SSW of Caliente, Nevada",earthquake
2015-05-26T12:09:03.000Z,60.0598,-152.6733,101.1,2.4,ml,47,50.3999959680003,,0.54,ak,ak11608902,2015-06-03T22:47:03.779Z,"47km S of Redoubt Volcano, Alaska",earthquake
2015-05-26T12:08:52.000Z,63.0646,-151.5801,4.9,1.2,ml,19,61.1999951040004,,0.54,ak,ak11608901,2015-06-03T22:47:02.890Z,"111km NW of Talkeetna, Alaska",earthquake
2015-05-26T12:05:51.630Z,38.0296667,-118.8126667,7,1.27,md,17,105,0.04191,0.05,nc,nc72455756,2015-05-28T23:01:53.920Z,"44km NNE of Mammoth Lakes, California",earthquake
2015-05-26T11:32:14.820Z,39.4858333,-122.9413333,12.38,1.86,md,28,36,0.01252,0.07,nc,nc72455741,2015-06-05T23:54:15.820Z,"33km NE of Redwood Valley, California",earthquake
2015-05-26T11:29:53.360Z,37.2875,-119.449,26.67,1.89,md,27,231,0.2322,0.07,nc,nc72455746,2015-05-29T01:33:08.640Z,"18km ESE of Oakhurst, California",earthquake
2015-05-26T11:28:01.000Z,34.2736667,-117.0235,7.528,1.02,ml,30,59,0.02251,0.23,ci,ci37387280,2015-05-26T14:09:23.639Z,"11km NE of Running Springs, California",earthquake
2015-05-26T11:22:29.000Z,19.7607,-66.0329,78,3.3,Md,5,309.6,1.35915102,0.21,pr,pr15146003,2015-05-26T19:25:01.758Z,"143km N of San Juan, Puerto Rico",earthquake
2015-05-26T11:16:16.000Z,62.0679,-151.2091,10.2,1.1,ml,,,,0.6,ak,ak11608877,2015-06-05T01:22:22.348Z,"63km WSW of Talkeetna, Alaska",earthquake
2015-05-26T11:07:28.000Z,62.9272,-151.2113,113.2,1.1,ml,17,93.5999925120006,,0.54,ak,ak11616558,2015-06-03T22:49:00.627Z,"87km NW of Talkeetna, Alaska",earthquake
2015-05-26T10:37:26.000Z,61.5018,-146.5845,25.5,2.3,ml,83,28.7999976960002,,0.53,ak,ak11608861,2015-06-03T22:48:33.734Z,"43km NNW of Valdez, Alaska",earthquake
2015-05-26T10:32:07.060Z,37.3231,-114.6499,5.5794,1.38,ml,14,100.02,0.33,0.2011,nn,nn00496145,2015-05-27T02:37:27.643Z,"34km SSW of Caliente, Nevada",earthquake
2015-05-26T10:32:01.320Z,-22.0684,-68.4355,115.06,5.7,mb,,31,0.698,1.43,us,us10002c5j,2015-06-09T14:58:48.000Z,"67km NE of Calama, Chile",earthquake
2015-05-26T10:22:12.000Z,64.9986,-150.6054,12.9,1.2,ml,14,125.999989920001,,0.84,ak,ak11608858,2015-06-03T22:48:33.100Z,"1km ESE of Manley Hot Springs, Alaska",earthquake
2015-05-26T10:17:35.820Z,40.6508333,-124.712,19.99,4.34,mw,85,215,0.2924,0.21,nc,nc72455721,2015-05-28T04:49:54.615Z,"36km WNW of Ferndale, California",earthquake
2015-05-26T10:16:39.679Z,37.9234,-117.6652,0.0119,1.41,ml,9,83.12,0.381,0.0719,nn,nn00496143,2015-05-27T02:37:02.836Z,"41km WSW of Tonopah, Nevada",earthquake
2015-05-26T09:46:30.887Z,37.3074,-114.6555,5.0206,1.97,ml,22,132.26,0.33,0.2031,nn,nn00496140,2015-05-27T02:36:27.034Z,"36km SSW of Caliente, Nevada",earthquake
2015-05-26T09:38:00.310Z,33.2053333,-116.7265,11.328,1.3,ml,12,84,0.03301,0.12,ci,ci37387256,2015-05-26T14:09:43.901Z,"5km SE of Lake Henshaw, California",earthquake
2015-05-26T09:34:01.260Z,19.412,-155.281,5,2.37,ml,6,106,0.01794,0.55,hv,hv60945776,2015-05-26T21:14:47.850Z,"4km WSW of Volcano, Hawaii",earthquake
2015-05-26T09:22:13.000Z,51.5367,-177.781,19.4,1.9,ml,10,266.399978688002,,0.39,ak,ak11616553,2015-06-03T22:48:59.327Z,"45km SSE of Tanaga Volcano, Alaska",earthquake
2015-05-26T09:18:12.600Z,19.6256667,-156.0345,8.43,1.67,md,20,229,0.1374,0.22,hv,hv60945766,2015-05-27T23:08:39.590Z,"4km WSW of Kailua-Kona, Hawaii",earthquake
2015-05-26T09:12:04.000Z,60.6065,-151.0121,56.4,2.3,ml,58,50.3999959680003,,0.62,ak,ak11608837,2015-06-03T22:48:31.856Z,"9km NNE of Ridgeway, Alaska",earthquake
2015-05-26T09:03:54.630Z,33.1513333,-115.6283333,10.18,1.29,ml,23,85,0.02816,0.24,ci,ci37387240,2015-05-26T23:52:14.335Z,"11km WNW of Calipatria, California",earthquake
2015-05-26T08:47:04.000Z,63.0827,-151.4963,6,1.9,ml,34,53.9999956800003,,0.67,ak,ak11608834,2015-06-03T22:48:31.218Z,"110km NW of Talkeetna, Alaska",earthquake
2015-05-26T08:30:04.190Z,-4.7469,153.2859,17.76,4.3,mb,,154,6.49,0.5,us,us20002mak,2015-06-09T08:30:23.129Z,"41km SE of Taron, Papua New Guinea",earthquake
2015-05-26T08:13:53.000Z,62.9535,-148.1674,66.9,1.3,ml,45,35.9999971200002,,0.52,ak,ak11608832,2015-06-03T22:48:30.427Z,"62km SE of Cantwell, Alaska",earthquake
2015-05-26T07:59:07.840Z,38.819,-122.7981667,3.52,1.49,md,54,34,0.01028,0.08,nc,nc72455701,2015-05-29T23:07:13.300Z,"5km NW of The Geysers, California",earthquake
2015-05-26T07:58:33.450Z,37.4423333,-114.1346667,9.85,1.15,ml,8,130,0.222,0.14,uu,uu60112067,2015-05-28T15:45:13.470Z,"38km ESE of Caliente, Nevada",earthquake
2015-05-26T07:54:32.290Z,53.5204,-159.8515,42.1,3.1,ml,,215,1.868,0.6,us,us20002ltq,2015-06-09T08:09:57.986Z,"142km S of Chernabura Island, Alaska",earthquake
2015-05-26T07:41:37.000Z,62.0654,-149.7984,42.5,1,ml,28,43.1999965440003,,0.53,ak,ak11608830,2015-06-03T22:48:29.823Z,"11km SSE of Y, Alaska",earthquake
2015-05-26T07:40:34.960Z,-4.5805,152.9237,69.67,4.8,mb,,108,0.85,0.51,us,us10002c5g,2015-06-09T07:09:21.686Z,"17km SW of Taron, Papua New Guinea",earthquake
2015-05-26T07:39:06.780Z,1.3738,126.2907,37.91,4.5,mb,,86,1.23,0.46,us,us10002c55,2015-06-09T06:49:10.891Z,"123km E of Bitung, Indonesia",earthquake
2015-05-26T07:31:50.000Z,59.8496,-150.4182,27.7,1,ml,10,169.199986464001,,0.42,ak,ak11608829,2015-06-03T22:46:49.470Z,"50km ENE of Fritz Creek, Alaska",earthquake
2015-05-26T07:28:27.310Z,38.0358333,-118.8228333,7.26,1.43,md,16,106,0.04433,0.04,nc,nc72455691,2015-05-28T22:36:17.360Z,"43km SE of Bridgeport, California",earthquake
2015-05-26T07:26:43.000Z,60.5758,-147.6453,6.8,1,ml,16,136.799989056001,,0.35,ak,ak11608828,2015-06-03T22:46:48.569Z,"60km ESE of Whittier, Alaska",earthquake
2015-05-26T07:24:16.000Z,60.7698,-151.4414,75.1,1.3,ml,22,68.3999945280004,,0.42,ak,ak11616545,2015-06-03T22:48:57.926Z,"12km NW of Nikiski, Alaska",earthquake
2015-05-26T07:19:10.580Z,35.858,-117.688,3.89,1.62,ml,35,45,0.0796,0.18,ci,ci37387200,2015-05-27T00:00:19.960Z,"22km ESE of Little Lake, California",earthquake
2015-05-26T07:14:14.820Z,-7.1189,155.3784,59.44,4.3,mb,,90,4.323,0.54,us,us20002maj,2015-06-09T06:23:56.206Z,"89km S of Panguna, Papua New Guinea",earthquake
2015-05-26T06:59:09.400Z,45.107,-112.271,9.5,1.4,mc,14,79.1999936640005,0.2057142,0.12,mb,mb15217715,2015-05-28T13:39:57.963Z,"31km ESE of Dillon, Montana",earthquake
2015-05-26T06:57:17.000Z,59.9533,-140.1933,2.2,1.1,ml,15,158.399987328001,,0.79,ak,ak11608824,2015-06-03T22:48:29.212Z,"52km NNW of Yakutat, Alaska",earthquake
2015-05-26T06:49:29.990Z,33.4775,-116.4753333,13.9,2.01,ml,91,20,0.06177,0.21,ci,ci37387192,2015-05-27T00:17:36.950Z,"20km ESE of Anza, California",earthquake
2015-05-26T06:43:43.120Z,37.3288,-114.6287,7,1.31,ml,7,143.07,1.107,,nn,nn00496134,2015-05-26T06:45:49.153Z,"33km SSW of Caliente, Nevada",earthquake
2015-05-26T06:38:00.570Z,19.1866667,-155.414,31.92,1.7,md,23,168,0.05292,0.08,hv,hv60945756,2015-05-27T21:43:40.180Z,"7km ESE of Pahala, Hawaii",earthquake
2015-05-26T06:36:40.000Z,44.5681,-114.2965,7.7,1.9,mc,13,107.999991360001,0.02874609,0.21,mb,mb15585897,2015-05-28T14:43:57.288Z,"8km NW of Challis, Idaho",earthquake
2015-05-26T06:26:10.000Z,63.1914,-150.6062,140.6,1.2,ml,21,89.9999928000006,,0.52,ak,ak11616541,2015-06-03T22:48:57.316Z,"85km WSW of Cantwell, Alaska",earthquake
2015-05-26T06:24:40.000Z,54.0111,-163.3951,19.6,2.2,ml,9,219.599982432001,,0.5,ak,ak11616540,2015-06-03T22:48:56.711Z,"93km S of False Pass, Alaska",earthquake
2015-05-26T06:17:11.000Z,62.2344,-151.8814,97.4,1.3,ml,29,104.399991648001,,0.48,ak,ak11608817,2015-06-03T22:48:27.967Z,"92km W of Talkeetna, Alaska",earthquake
2015-05-26T06:11:38.370Z,35.8563333,-117.6855,4.33,1.67,ml,32,50,0.08021,0.19,ci,ci37387176,2015-05-27T00:26:48.670Z,"22km ESE of Little Lake, California",earthquake
2015-05-26T06:04:30.800Z,38.5023333,-122.5415,0.67,1.2,md,7,132,0.0552,0.04,nc,nc72455671,2015-06-05T23:53:45.190Z,"6km W of Saint Helena, California",earthquake
2015-05-26T06:04:04.500Z,19.6562,-65.9895,36,3.2,Md,4,324,1.38160891,0.11,pr,pr15146002,2015-05-26T14:06:30.278Z,"132km N of San Juan, Puerto Rico",earthquake
2015-05-26T06:02:53.000Z,59.8694,-150.3813,17.4,1.5,ml,19,147.599988192001,,0.5,ak,ak11608814,2015-06-03T22:48:35.526Z,"53km ENE of Fritz Creek, Alaska",earthquake
2015-05-26T06:00:12.000Z,60.1591,-141.4029,0,1.1,ml,10,151.199987904001,,0.3,ak,ak11608813,2015-06-03T22:48:27.223Z,"58km E of Cape Yakataga, Alaska",earthquake
2015-05-26T05:48:01.000Z,61.8308,-151.6,88.8,1.4,ml,37,89.9999928000006,,0.65,ak,ak11608799,2015-06-03T22:48:26.640Z,"82km W of Willow, Alaska",earthquake
2015-05-26T05:45:31.000Z,50.9134,-173.0636,35,2.8,ml,11,237.599980992002,,0.7,ak,ak11616534,2015-06-03T22:48:55.912Z,"163km SSE of Atka, Alaska",earthquake
2015-05-26T05:44:21.590Z,35.8563333,-117.6848333,5.15,1.02,ml,25,51,0.08064,0.15,ci,ci37387168,2015-05-28T23:22:31.360Z,"22km ESE of Little Lake, California",earthquake
2015-05-26T05:41:27.000Z,58.018,-154.2918,61.4,2.6,ml,64,61.1999951040004,,0.5,ak,ak11608796,2015-06-03T22:48:26.085Z,"56km NNW of Larsen Bay, Alaska",earthquake
2015-05-26T05:07:00.000Z,60.3314,-151.4389,52.2,1.2,ml,,,,0.37,ak,ak11608795,2015-06-03T22:48:25.139Z,"8km WSW of Cohoe, Alaska",earthquake
2015-05-26T04:56:20.340Z,33.6673333,-116.7313333,14.43,1.08,ml,49,36,0.046,0.26,ci,ci37387152,2015-05-26T14:12:27.830Z,"8km S of Idyllwild, California",earthquake
2015-05-26T04:48:01.000Z,60.1818,-152.6455,103.1,1.2,ml,8,115.199990784001,,0.21,ak,ak11616530,2015-06-03T22:48:55.304Z,"34km S of Redoubt Volcano, Alaska",earthquake
2015-05-26T04:38:59.900Z,33.5916667,-116.8176667,9.526,1.28,ml,52,37,0.04576,0.21,ci,ci37387136,2015-05-26T14:12:35.400Z,"14km WNW of Anza, California",earthquake
2015-05-26T04:37:23.800Z,33.7026667,-116.7226667,18.868,1,ml,42,52,0.01105,0.2,ci,ci37387128,2015-05-26T14:12:42.220Z,"4km S of Idyllwild, California",earthquake
2015-05-26T04:17:11.700Z,46.026,-111.4278,4.9,1.2,mc,15,71.9999942400005,0.1958327,0.14,mb,mb15691564,2015-05-28T13:39:53.592Z,"17km NNE of Three Forks, Montana",earthquake
2015-05-26T04:07:05.300Z,19.403,-64.8182,17,3.1,Md,9,270,0.81207702,0.23,pr,pr15146001,2015-06-23T02:54:30.777Z,"111km N of Road Town, British Virgin Islands",earthquake
2015-05-26T04:05:10.000Z,62.1449,-152.1554,110.3,2.6,ml,,,,0.54,ak,ak11608785,2015-06-23T02:53:16.183Z,"108km W of Talkeetna, Alaska",earthquake
2015-05-26T04:04:25.540Z,37.4553333,-114.1856667,2.49,1.53,ml,11,75,0.262,0.27,uu,uu60112052,2015-05-28T15:37:57.250Z,"33km ESE of Caliente, Nevada",earthquake
2015-05-26T03:42:00.000Z,59.9512,-139.4848,0,1.8,ml,22,122.399990208001,,0.38,ak,ak11608781,2015-06-03T22:46:45.871Z,"47km NNE of Yakutat, Alaska",earthquake
2015-05-26T03:26:30.120Z,34.6161667,-118.6365,10.95,1.74,ml,47,50,0.07177,0.26,ci,ci37387120,2015-05-26T22:27:53.457Z,"14km N of Castaic, California",earthquake
2015-05-26T03:25:10.000Z,64.3229,-149.9215,16.1,1.5,ml,,,,0.6,ak,ak11608778,2015-06-03T22:47:24.422Z,"48km SW of North Nenana, Alaska",earthquake
2015-05-26T03:20:42.000Z,60.1979,-141.4585,0,1,ml,12,136.799989056001,,0.35,ak,ak11608777,2015-06-03T22:48:48.651Z,"55km ENE of Cape Yakataga, Alaska",earthquake
2015-05-26T03:17:44.000Z,59.9693,-152.8749,100,1.8,ml,,,,0.67,ak,ak11608775,2015-06-03T22:47:23.591Z,"57km S of Redoubt Volcano, Alaska",earthquake
2015-05-26T03:06:28.320Z,38.7756667,-122.743,1.46,1.12,md,32,71,0.009011,0.1,nc,nc72455641,2015-06-03T22:08:29.610Z,"1km E of The Geysers, California",earthquake
2015-05-26T02:50:28.450Z,9.9342,-83.9174,7.4,4.4,mb,,96,0.177,0.59,us,us10002cb1,2015-06-23T02:44:44.871Z,"6km NW of Cot, Costa Rica",earthquake
2015-05-26T02:02:08.000Z,63.6088,-149.7522,118.6,2.2,ml,,,,0.43,ak,ak11608766,2015-06-03T22:47:22.850Z,"46km WNW of Cantwell, Alaska",earthquake
2015-05-26T01:54:11.000Z,64.5639,-148.8026,19,1.1,ml,,,,0.39,ak,ak11608765,2015-06-03T22:47:22.275Z,"15km E of North Nenana, Alaska",earthquake
2015-05-26T01:43:49.420Z,19.4001667,-154.9805,2.07,1.23,md,30,186,0.04031,0.21,hv,hv60945551,2015-05-26T21:00:45.650Z,"9km SW of Leilani Estates, Hawaii",earthquake
2015-05-26T01:43:31.200Z,18.5557,-65.4312,98,2.2,Md,5,262.8,0.28476595,0.07,pr,pr15146000,2015-05-26T03:46:24.544Z,"31km NNW of Culebra, Puerto Rico",earthquake
2015-05-26T01:34:26.980Z,31.6578333,-115.9293333,7.81,2.34,ml,13,176,0.7282,0.2,ci,ci37387064,2015-05-26T20:02:34.076Z,"61km E of Maneadero, B.C., MX",earthquake
2015-05-26T01:30:24.000Z,52.9061,-166.3016,24.9,1.7,ml,6,305.999975520002,,0.14,ak,ak11616516,2015-06-03T22:48:53.163Z,"108km S of Unalaska, Alaska",earthquake
2015-05-26T01:27:15.200Z,35.6779,-97.4149,5,2.1,mb_lg,,42,0.115,0.41,us,us10002cav,2015-06-23T02:36:39.280Z,"6km ENE of Edmond, Oklahoma",earthquake
2015-05-26T01:20:36.760Z,40.8043,46.9164,14.98,4.6,mb,,44,1.784,0.91,us,us10002c3v,2015-06-23T02:28:43.288Z,"12km WNW of Mingelchaur, Azerbaijan",earthquake
2015-05-26T01:08:37.290Z,38.3478333,-122.6331667,6.29,2.61,md,105,31,0.00379,0.16,nc,nc72455586,2015-05-31T02:13:47.229Z,"6km E of Rohnert Park, California",earthquake
2015-05-26T01:06:02.960Z,19.4093333,-155.629,3.22,1.62,md,14,112,0.006686,0.18,hv,hv60945531,2015-05-26T23:20:22.240Z,"25km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2015-05-26T00:56:54.670Z,24.0295,122.5237,20.43,4.9,mb,,100,0.622,0.71,us,us10002c3p,2015-05-30T04:13:34.899Z,"68km SW of Yonakuni, Japan",earthquake
2015-05-26T00:35:31.920Z,34.5756667,-116.2603333,2.81,2.02,ml,21,60,0.1397,0.15,ci,ci37387048,2015-05-26T22:03:31.557Z,"19km SSW of Ludlow, California",earthquake
2015-05-26T00:30:26.000Z,58.2417,-154.9683,2.9,1,ml,9,158.399987328001,,0.16,ak,ak11608749,2015-06-03T22:48:46.464Z,"97km NW of Larsen Bay, Alaska",earthquake
2015-05-26T00:26:46.000Z,35.8132,-97.4245,4.7,2.4,ml,,89,,0.49,us,us10002c8j,2015-05-30T03:22:52.054Z,"7km S of Guthrie, Oklahoma",earthquake
2015-05-26T00:07:26.000Z,59.633,-153.063,101.9,2.1,ml,,,,0.58,ak,ak11608746,2015-06-03T22:47:21.056Z,"71km WSW of Anchor Point, Alaska",earthquake
2015-05-26T00:01:22.590Z,-8.4381,118.3999,132.23,4.1,mb,,103,4.202,0.62,us,us10002c3f,2015-05-31T04:46:26.000Z,"10km ESE of Kambu, Indonesia",earthquake
2015-05-25T23:53:10.970Z,34.5726667,-116.2616667,3.02,1.54,ml,27,47,0.1427,0.15,ci,ci37387032,2015-05-26T19:13:41.510Z,"19km SSW of Ludlow, California",earthquake
2015-05-25T23:38:59.000Z,61.9721,-149.3609,36.3,1.4,ml,,,,0.67,ak,ak11608739,2015-06-02T12:23:41.475Z,"26km NNW of Fishhook, Alaska",earthquake
2015-05-25T23:31:35.000Z,60.0672,-140.0588,14.7,1.5,ml,,,,0.56,ak,ak11608736,2015-06-05T01:13:21.569Z,"60km NNW of Yakutat, Alaska",earthquake
2015-05-25T23:27:29.000Z,62.7258,-149.5869,66.4,1,ml,,,,0.69,ak,ak11608734,2015-06-02T12:23:40.014Z,"52km NNE of Talkeetna, Alaska",earthquake
2015-05-25T23:26:58.620Z,37.478,-118.6495,6.12,1.37,md,30,62,0.03585,0.05,nc,nc72455536,2015-05-28T21:30:42.756Z,"21km NW of West Bishop, California",earthquake
2015-05-25T23:11:21.000Z,59.9171,-152.9496,99.6,1.5,ml,,,,0.34,ak,ak11615261,2015-06-02T12:24:28.957Z,"64km WNW of Anchor Point, Alaska",earthquake
2015-05-25T23:09:25.900Z,33.1625,-115.6346667,5.58,1.33,ml,22,63,0.02185,0.25,ci,ci37387008,2015-05-26T21:55:23.212Z,"12km WNW of Calipatria, California",earthquake
2015-05-25T23:06:59.000Z,59.9303,-152.3798,78.9,2.7,ml,,,,0.79,ak,ak11608723,2015-06-02T12:24:32.470Z,"36km WNW of Anchor Point, Alaska",earthquake
2015-05-25T22:57:07.500Z,38.7770004,-122.7448349,0.73,1.08,md,13,106,0.008886,0.06,nc,nc72455511,2015-05-25T22:58:41.180Z,"1km E of The Geysers, California",earthquake
2015-05-25T22:45:17.520Z,19.3773333,-155.4451667,6.41,1.37,md,41,40,0.01253,0.09,hv,hv60945451,2015-05-28T00:15:39.480Z,"19km N of Pahala, Hawaii",earthquake
2015-05-25T22:41:37.665Z,37.3265,-114.5981,4.8287,1.31,ml,13,131.01,0.369,0.1464,nn,nn00496107,2015-05-25T23:13:31.055Z,"32km SSW of Caliente, Nevada",earthquake
2015-05-25T22:40:32.650Z,59.819,-153.536,145.5,2.7,ml,,,,1.06,us,us10002c34,2015-06-17T04:37:23.964Z,"77km E of Old Iliamna, Alaska",earthquake
2015-05-25T22:26:22.580Z,36.6077,70.9237,204.62,4.3,mb,,71,0.587,0.97,us,us10002c31,2015-06-17T04:29:22.741Z,"29km SSE of Jarm, Afghanistan",earthquake
2015-05-25T22:23:51.570Z,20.7835,144.537,202.46,4.7,mb,,68,4.556,0.62,us,us10002c30,2015-06-17T04:25:19.515Z,"46km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake
2015-05-25T22:23:41.470Z,46.2011667,-122.1796667,2.61,1.14,ml,12,72,0.01458,0.08,uw,uw61022806,2015-05-26T03:02:12.760Z,"38km NNE of Amboy, Washington",earthquake
2015-05-25T22:16:16.000Z,63.2542,-151.1146,2.2,1.7,ml,,,,0.74,ak,ak11608696,2015-06-02T12:24:24.446Z,"109km W of Cantwell, Alaska",earthquake
2015-05-25T22:14:43.660Z,29.5462,142.366,23.06,4.8,mb,,59,2.446,0.98,us,us10002c2v,2015-06-17T04:22:01.134Z,"273km N of Chichi-shima, Japan",earthquake
2015-05-25T22:11:06.100Z,18.205,-67.1723,28,2.4,Md,13,147.6,0.08623827,0.18,pr,pr15145008,2015-05-25T22:36:20.966Z,"3km W of Mayaguez, Puerto Rico",earthquake
2015-05-25T22:01:07.630Z,46.1985,-122.181,3.08,1.49,md,9,139,0.01674,0.07,uw,uw61022796,2015-05-26T03:05:01.710Z,"38km NNE of Amboy, Washington",earthquake
2015-05-25T21:56:13.410Z,35.369,-84.7498333,10.38,1.52,md,7,99,0.2029,0.05,se,se60008408,2015-05-26T14:17:32.920Z,"16km WSW of Athens, Tennessee",earthquake
2015-05-25T21:33:38.000Z,63.2328,-144.949,6.8,1,ml,,,,0.5,ak,ak11608591,2015-06-05T01:13:19.136Z,"72km S of Deltana, Alaska",earthquake
2015-05-25T21:22:49.960Z,22.8914,120.8848,4.21,4.7,mb,,50,0.194,1.05,us,us10002c2l,2015-06-17T04:10:57.429Z,"30km WNW of Taitung City, Taiwan",earthquake
2015-05-25T21:20:21.590Z,4.2295,126.904,24.29,4.3,mb,,188,3.114,1.28,us,us20002m1x,2015-06-17T03:54:36.663Z,"205km SE of Sarangani, Philippines",earthquake
2015-05-25T21:19:18.590Z,47.274,-122.4828333,25.57,1.26,ml,21,95,0.07973,0.21,uw,uw61022761,2015-05-26T03:12:43.360Z,"3km NW of Tacoma, Washington",earthquake
2015-05-25T21:07:18.000Z,59.8584,-151.1896,48.8,1,ml,,,,0.13,ak,ak11608584,2015-06-02T12:23:53.834Z,"14km NNE of Fritz Creek, Alaska",earthquake
2015-05-25T21:03:31.063Z,38.5182,-118.5012,10.8716,1.32,ml,10,134.12,0.111,0.1388,nn,nn00496090,2015-05-25T21:15:59.160Z,"10km E of Hawthorne, Nevada",earthquake
2015-05-25T20:53:54.240Z,36.3746667,-117.8486667,2.961,1.31,ml,16,110,0.1792,0.24,ci,ci37386976,2015-05-26T14:13:07.740Z,"17km NE of Olancha, California",earthquake
2015-05-25T20:30:09.050Z,33.4838333,-116.4538333,12.16,2.12,ml,58,26,0.09774,0.2,ci,ci37386952,2015-05-26T21:45:33.160Z,"22km ESE of Anza, California",earthquake
2015-05-25T20:08:19.517Z,37.9,-118.101,5,2.13,ml,23,75.56,0.168,0.2108,nn,nn00496066,2015-05-25T20:28:46.024Z,"63km NNE of Dixon Lane-Meadow Creek, California",earthquake
2015-05-25T20:00:29.060Z,19.4163342,-155.2791595,9.2,1.78,ml,37,30,0.004591,0.3,hv,hv60945376,2015-05-26T23:37:38.960Z,"4km WSW of Volcano, Hawaii",earthquake
2015-05-25T19:57:31.680Z,34.0145,-118.347,8.5,1.5,ml,23,59,0.02685,0.17,ci,ci37386944,2015-05-26T21:31:02.321Z,"2km N of View Park-Windsor Hills, California",earthquake
2015-05-25T19:49:18.050Z,33.1538333,-115.6423333,4.75,1.39,ml,24,55,0.03251,0.28,ci,ci37386920,2015-05-26T21:24:39.995Z,"12km WNW of Calipatria, California",earthquake
2015-05-25T19:48:11.000Z,60.1893,-141.2861,0,1.2,ml,,,,0.78,ak,ak11608476,2015-06-05T01:13:22.673Z,"65km ENE of Cape Yakataga, Alaska",earthquake
2015-05-25T19:28:38.801Z,37.329,-114.6365,5.0941,1.14,ml,8,130.88,0.339,0.2236,nn,nn00496062,2015-05-25T19:46:20.682Z,"33km SSW of Caliente, Nevada",earthquake
2015-05-25T19:25:03.000Z,61.5114,-146.6012,20.2,1,ml,,,,0.51,ak,ak11608374,2015-06-02T12:24:26.335Z,"44km NNW of Valdez, Alaska",earthquake
2015-05-25T19:00:52.000Z,64.9849,-147.3378,0,1.7,ml,,,,0.74,ak,ak11608372,2015-06-02T12:24:13.538Z,"22km NNE of Badger, Alaska",earthquake
2015-05-25T18:16:04.690Z,37.917,-122.0711667,13.86,1.56,md,35,59,0.08402,0.06,nc,nc72455376,2015-05-29T03:13:30.635Z,"1km NNW of Walnut Creek, California",earthquake
2015-05-25T18:12:32.000Z,60.1172,-141.435,0,1.2,ml,,,,0.65,ak,ak11608371,2015-06-02T12:24:15.460Z,"55km E of Cape Yakataga, Alaska",earthquake
2015-05-25T18:06:53.700Z,38.8323333,-122.8731667,2.33,2.07,md,52,33,0.008435,0.04,nc,nc72455371,2015-05-27T17:57:38.420Z,"11km WNW of The Geysers, California",earthquake
2015-05-25T17:52:10.000Z,52.1869,-169.3229,18.6,2.5,ml,,,,0.69,ak,ak11608271,2015-06-05T17:07:40.673Z,"89km SSW of Nikolski, Alaska",earthquake
2015-05-25T17:48:46.520Z,-51.7933,139.2006,29.4,5.3,mb,,95,10.448,0.78,us,us10002c1s,2015-05-26T01:51:18.240Z,"Western Indian-Antarctic Ridge",earthquake
2015-05-25T17:40:51.000Z,62.3226,-151.6495,91.7,1.2,ml,,,,0.25,ak,ak11618097,2015-06-05T17:07:36.592Z,"79km W of Talkeetna, Alaska",earthquake
2015-05-25T17:32:14.390Z,36.651,-120.8335,5.61,1.6,md,26,67,0.03478,0.06,nc,nc72455356,2015-05-28T22:01:06.814Z,"38km SSW of South Dos Palos, California",earthquake
2015-05-25T17:28:55.000Z,52.2494,-169.3791,41.7,2.8,ml,,,,0.65,ak,ak11608267,2015-06-05T17:09:08.670Z,"84km SSW of Nikolski, Alaska",earthquake
2015-05-25T17:22:08.000Z,52.2665,-169.3815,46.8,4,ml,,,,0.59,ak,ak11608262,2015-06-05T17:08:13.803Z,"82km SSW of Nikolski, Alaska",earthquake
